currency,estruct,ecase,geo\time	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NAC,FAM,A1_50,LU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,LV	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,MT	: 	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,NL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,NO	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,PL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,PT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,RO	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,SE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,SI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,SK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,TR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,UK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_50,US	: n	: n	: n	: n	: n	: 	600.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,AT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,BE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,BG	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,CH	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,CZ	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,DE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,DK	1300.00 	1300.00 	1300.00 	1300.00 	1300.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,EE	: n	: n	: n	: n	: n	: 	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,EL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,ES	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,FI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,FR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,HR	: 	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,HU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,IE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,IS	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,IT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,JP	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,LT	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,LU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,LV	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,MT	: 	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,NL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,NO	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,PL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,PT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,RO	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,SE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,SI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,SK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,TR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,UK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_67,US	: n	: n	: n	: n	: n	: 	600.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,AT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,BE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,BG	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,CH	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,CZ	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,DE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,DK	1300.00 	1300.00 	1300.00 	1300.00 	1300.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,EE	: n	: n	: n	: n	: n	: 	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,EL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,ES	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,FI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,FR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,HR	: 	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,HU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,IE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,IS	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,IT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,JP	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,LT	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,LU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,LV	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,MT	: 	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,NL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,NO	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,PL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,PT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,RO	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,SE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,SI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,SK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,TR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,UK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,A1_80,US	: n	: n	: n	: n	: n	: 	600.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,AT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,BE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,BG	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,CH	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,CZ	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,DE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,DK	2600.00 	2600.00 	2600.00 	2600.00 	2600.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,EE	: n	: n	: n	: n	: n	: 	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,EL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,ES	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,FI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,FR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,HR	: 	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,HU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,IE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,IS	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,IT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,JP	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,LT	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,LU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,LV	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,MT	: 	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,NL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,NO	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,PL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,PT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,RO	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,SE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,SI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,SK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,TR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,UK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_100,US	: n	: n	: n	: n	: n	: 	1200.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,AT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,BE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,BG	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,CH	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,CY	: 	: 	: 	: 	: 	: 	: 	: 	400.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,CZ	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,DE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,DK	2880.00 	2880.00 	2600.00 	2600.00 	2600.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,EE	: n	: n	: n	: n	: n	: 	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,EL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,ES	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,FI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,FR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,HR	: 	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,HU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,IE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,IS	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,IT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,JP	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,LT	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,LU	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,LV	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,MT	: 	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,NL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,NO	: n	: n	: n	: n	: n	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,PL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,PT	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,RO	: 	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,SE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,SI	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,SK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,TR	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,UK	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_100_33,US	: n	: n	: n	: n	: n	: 	1200.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,AT	4964.00 	4896.80 	4896.80 	4896.80 	4971.40 	4971.40 	4516.80 	4516.80 	4516.80 	4516.80 	4516.80 	4516.80 	4341.60 	4338.57 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,BE	3773.04 	3793.75 	3725.35 	3623.30 	3527.25 	3610.89 	3542.67 	3282.12 	3133.29 	3082.24 	2996.64 	2937.96 	2933.19 	2857.10 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,BG	: 	840.00 	840.00 	840.00 	840.00 	840.00 	600.00 	456.00 	456.00 	432.00 	432.00 	360.00 	321.00 	206.00 	206.00 	206.00 	205.70 	162.50 	16.30 	: 
NAC,FAM,CPL_2CH_100_0,CH	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6000.00 	6765.00 	5308.00 	5246.00 	5246.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,CY	: 	: 	: 	: 	: 	: 	: 	400.00 	400.00 	400.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,CZ	14640.00 	14640.00 	14640.00 	14640.00 	32891.01 	33485.32 	37098.08 	42602.18 	23042.65 	26360.36 	28467.66 	30850.61 	34544.80 	32476.32 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,DE	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,DK	28404.00 	27804.00 	27332.00 	27236.00 	27228.00 	23236.00 	22856.00 	22428.00 	22020.00 	21768.00 	21320.00 	20900.00 	20200.00 	19600.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,EE	460.32 	460.32 	460.32 	460.32 	460.16 	: 	460.16 	7200.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,EL	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,ES	: n	: n	: n	: n	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,FI	2631.84 	2631.84 	2631.84 	2536.10 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2526.00 	2406.00 	2406.00 	2405.76 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,FR	1549.74 	1538.22 	1524.50 	1509.37 	1487.01 	1487.01 	1422.41 	1429.82 	1381.06 	1381.06 	1350.99 	1350.99 	1321.88 	1286.06 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,HR	: 	: n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,HU	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	319200.00 	304800.00 	288000.00 	161200.00 	153400.00 	145600.00 	129400.00 	112800.00 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,IE	4160.00 	4631.97 	4611.87 	4681.30 	4820.54 	5024.00 	3948.00 	3780.00 	4589.60 	3338.40 	3122.40 	2822.00 	2060.00 	1295.13 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,IS	362739.43 	338609.40 	381003.00 	250615.07 	279184.67 	331197.47 	313341.47 	226103.86 	231111.10 	204565.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,IT	1592.04 	1644.00 	1631.04 	1539.96 	1578.96 	1644.00 	1617.96 	1683.00 	1338.60 	1338.60 	1338.60 	1338.60 	1338.60 	1338.66 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,JP	240000.00 	240000.00 	240000.00 	294000.00 	264000.00 	120000.00 	120000.00 	120000.00 	120000.00 	60000.00 	60000.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,LT	: 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1248.00 	1200.00 	1200.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,FAM,CPL_2CH_100_0,LU	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	7521.72 	5676.72 	5676.72 	5529.12 	5437.14 	5326.64 	5271.84 	4437.10 	: 	: 	: 	: 	: 	: 
